path,file,funcName,startLine,endLine
D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,goodB2G1,91,199,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,goodB2G2,202,305,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,goodG2B1,308,416,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,goodG2B2,419,522,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06_good,524,530,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\407\CWE256_Plaintext_Storage_of_Password__w32_char_06.c,CWE256_Plaintext_Storage_of_Password__w32_char_06.c,main,541,556,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07_bad,35,84,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,goodB2G1,91,199,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,goodB2G2,202,305,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,goodG2B1,308,416,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,goodG2B2,419,522,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07_good,524,530,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\408\CWE256_Plaintext_Storage_of_Password__w32_char_07.c,CWE256_Plaintext_Storage_of_Password__w32_char_07.c,main,541,556,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,staticReturnsTrue,31,34,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,staticReturnsFalse,36,39,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08_bad,43,92,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,goodB2G1,99,207,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,goodB2G2,210,313,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,goodG2B1,316,424,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,goodG2B2,427,530,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08_good,532,538,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\409\CWE256_Plaintext_Storage_of_Password__w32_char_08.c,CWE256_Plaintext_Storage_of_Password__w32_char_08.c,main,549,564,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09_bad,30,79,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,goodB2G1,86,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,goodB2G2,197,300,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,goodG2B1,303,411,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,goodG2B2,414,517,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09_good,519,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\410\CWE256_Plaintext_Storage_of_Password__w32_char_09.c,CWE256_Plaintext_Storage_of_Password__w32_char_09.c,main,536,551,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10_bad,30,79,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,goodB2G1,86,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,goodB2G2,197,300,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,goodG2B1,303,411,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,goodG2B2,414,517,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10_good,519,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\411\CWE256_Plaintext_Storage_of_Password__w32_char_10.c,CWE256_Plaintext_Storage_of_Password__w32_char_10.c,main,536,551,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11_bad,30,79,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,goodB2G1,86,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,goodB2G2,197,300,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,goodG2B1,303,411,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,goodG2B2,414,517,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11_good,519,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\412\CWE256_Plaintext_Storage_of_Password__w32_char_11.c,CWE256_Plaintext_Storage_of_Password__w32_char_11.c,main,536,551,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\413\CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12_bad,30,231,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\413\CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12.c,goodB2G,240,441,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\413\CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12.c,goodG2B,446,647,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\413\CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12_good,649,653,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\413\CWE256_Plaintext_Storage_of_Password__w32_char_12.c,CWE256_Plaintext_Storage_of_Password__w32_char_12.c,main,664,679,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13_bad,30,79,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,goodB2G1,86,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,goodB2G2,197,300,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,goodG2B1,303,411,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,goodG2B2,414,517,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13_good,519,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\414\CWE256_Plaintext_Storage_of_Password__w32_char_13.c,CWE256_Plaintext_Storage_of_Password__w32_char_13.c,main,536,551,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14_bad,30,79,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,goodB2G1,86,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,goodB2G2,197,300,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,goodG2B1,303,411,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,goodG2B2,414,517,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14_good,519,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\415\CWE256_Plaintext_Storage_of_Password__w32_char_14.c,CWE256_Plaintext_Storage_of_Password__w32_char_14.c,main,536,551,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15_bad,30,91,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,goodB2G1,98,213,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,goodB2G2,216,331,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,goodG2B1,334,449,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,goodG2B2,452,567,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15_good,569,575,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\416\CWE256_Plaintext_Storage_of_Password__w32_char_15.c,CWE256_Plaintext_Storage_of_Password__w32_char_15.c,main,586,601,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\417\CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16_bad,30,81,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\417\CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16.c,goodB2G,88,193,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\417\CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16.c,goodG2B,196,301,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\417\CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16_good,303,307,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\417\CWE256_Plaintext_Storage_of_Password__w32_char_16.c,CWE256_Plaintext_Storage_of_Password__w32_char_16.c,main,318,333,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\418\CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17_bad,30,80,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\418\CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17.c,goodB2G,87,191,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\418\CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17.c,goodG2B,194,298,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\418\CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17_good,300,304,

D:\0x00\sard_crawler\dataset\svf-related\CWE522\source-code\522-c\testcases\000\093\418\CWE256_Plaintext_Storage_of_Password__w32_char_17.c,CWE256_Plaintext_Storage_of_Password__w32_char_17.c,main,315,330,

