path,file,funcName,startLine,endLine
D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\598\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_05.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_05.c,main,180,195,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\599\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06_bad,28,69,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\599\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,good1,76,120,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\599\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,good2,123,162,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\599\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06_good,164,168,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\599\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_06.c,main,179,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\600\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07_bad,28,69,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\600\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,good1,76,120,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\600\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,good2,123,162,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\600\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07_good,164,168,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\600\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_07.c,main,179,194,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,staticReturnsTrue,24,27,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,staticReturnsFalse,29,32,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08_bad,36,77,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,good1,84,128,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,good2,131,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08_good,172,176,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\601\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_08.c,main,187,202,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\602\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09_bad,23,64,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\602\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,good1,71,115,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\602\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,good2,118,157,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\602\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09_good,159,163,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\602\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_09.c,main,174,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\603\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10_bad,23,64,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\603\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,good1,71,115,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\603\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,good2,118,157,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\603\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10_good,159,163,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\603\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_10.c,main,174,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\604\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11_bad,23,64,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\604\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,good1,71,115,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\604\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,good2,118,157,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\604\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11_good,159,163,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\604\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_11.c,main,174,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\605\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12_bad,23,101,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\605\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,good1,108,184,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\605\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12_good,186,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\605\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_12.c,main,200,215,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\606\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13_bad,23,64,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\606\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,good1,71,115,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\606\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,good2,118,157,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\606\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13_good,159,163,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\606\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_13.c,main,174,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\607\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14_bad,23,64,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\607\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,good1,71,115,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\607\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,good2,118,157,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\607\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14_good,159,163,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\607\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_14.c,main,174,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\608\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15_bad,23,70,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\608\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,good1,77,122,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\608\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,good2,125,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\608\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15_good,172,176,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\608\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_15.c,main,187,202,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\609\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16_bad,23,65,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\609\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,good1,72,112,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\609\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16_good,114,117,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\609\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_16.c,main,128,143,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\610\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17_bad,23,65,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\610\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,good1,72,112,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\610\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17_good,114,117,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\610\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_17.c,main,128,143,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\611\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18_bad,23,63,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\611\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,good1,70,108,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\611\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18_good,110,113,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\611\CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcessAsUser_18.c,main,124,139,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\612\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01_bad,24,57,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\612\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,good1,63,94,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\612\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01_good,96,99,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\612\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_01.c,main,110,125,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\613\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02_bad,24,60,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\613\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,good1,67,106,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\613\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,good2,109,143,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\613\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02_good,145,149,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\613\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_02.c,main,160,175,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\614\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_03.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_03.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_03_bad,24,60,

D:\0x00\sard_crawler\dataset\svf-related\CWE269\source-code\269-c\testcases\000\093\614\CWE272_Least_Privilege_Violation__w32_char_CreateProcess_03.c,CWE272_Least_Privilege_Violation__w32_char_CreateProcess_03.c,good1,67,106,

