path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,goodG2B2,94,110,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22_good,112,116,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22a.c,main,128,143,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22_badSource,53,138,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22_goodG2B1Source,149,162,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\006\CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_22_goodG2B2Source,165,173,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\007\CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31_bad,59,156,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\007\CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,goodG2B,163,183,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\007\CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31_good,185,188,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\007\CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,CWE78_OS_Command_Injection__char_listen_socket_popen_31.c,main,199,214,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\008\CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32_bad,59,161,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\008\CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,goodG2B,168,193,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\008\CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32_good,195,198,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\008\CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,CWE78_OS_Command_Injection__char_listen_socket_popen_32.c,main,209,224,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\010\CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34_bad,65,163,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\010\CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,goodG2B,170,191,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\010\CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34_good,193,196,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\010\CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,CWE78_OS_Command_Injection__char_listen_socket_popen_34.c,main,207,222,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41_badSink,59,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41_bad,72,157,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41_goodG2BSink,163,174,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,goodG2B,177,185,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41_good,187,190,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\011\CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,CWE78_OS_Command_Injection__char_listen_socket_popen_41.c,main,202,217,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,badSource,59,141,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42_bad,143,158,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,goodG2BSource,164,169,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,goodG2B,172,187,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42_good,189,192,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\012\CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,CWE78_OS_Command_Injection__char_listen_socket_popen_42.c,main,204,219,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,badSink,59,70,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44_bad,72,160,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,goodG2BSink,167,178,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,goodG2B,180,189,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44_good,191,194,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\014\CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,CWE78_OS_Command_Injection__char_listen_socket_popen_44.c,main,205,220,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,badSink,62,74,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45_bad,76,162,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,goodG2BSink,169,181,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,goodG2B,183,192,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45_good,194,197,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\015\CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,CWE78_OS_Command_Injection__char_listen_socket_popen_45.c,main,208,223,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51_bad,62,147,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,goodG2B,157,165,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51_good,167,170,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51a.c,main,182,197,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51b_badSink,61,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\016\CWE78_OS_Command_Injection__char_listen_socket_popen_51b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_51b_goodG2BSink,79,90,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52_bad,62,147,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,goodG2B,157,165,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52_good,167,170,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52a.c,main,182,197,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52b_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52b_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52c_badSink,61,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\017\CWE78_OS_Command_Injection__char_listen_socket_popen_52c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_52c_goodG2BSink,79,90,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53_bad,62,147,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,goodG2B,157,165,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53_good,167,170,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53a.c,main,182,197,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53b_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53b_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53c_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53c_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53d_badSink,61,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\018\CWE78_OS_Command_Injection__char_listen_socket_popen_53d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_53d_goodG2BSink,79,90,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54_bad,62,147,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,goodG2B,157,165,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54_good,167,170,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54a.c,main,182,197,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54b_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54b_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54c_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54c.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54c_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54d_badSink,64,67,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54d.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54d_goodG2BSink,77,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54e.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54e.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54e_badSink,61,72,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\019\CWE78_OS_Command_Injection__char_listen_socket_popen_54e.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54e.c,CWE78_OS_Command_Injection__char_listen_socket_popen_54e_goodG2BSink,79,90,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61_bad,62,77,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,goodG2B,86,101,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61_good,103,106,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61a.c,main,118,133,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61b_badSource,59,141,

D:\IdeaProjects\cpptest\src\main\resources\testCode\000\246\020\CWE78_OS_Command_Injection__char_listen_socket_popen_61b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61b.c,CWE78_OS_Command_Injection__char_listen_socket_popen_61b_goodG2BSource,148,153,

