path,file,funcName,startLine,endLine
D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\049\CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad,51,121,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\049\CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad.cpp,~CWE78_OS_Command_Injection__char_connect_socket_execl_83_bad,123,128,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\049\CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B,30,35,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\049\CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B.cpp,~CWE78_OS_Command_Injection__char_connect_socket_execl_83_goodG2B,37,42,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,bad,25,32,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,goodG2B,39,46,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,good,48,51,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84a.cpp,main,66,81,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad,51,121,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad.cpp,~CWE78_OS_Command_Injection__char_connect_socket_execl_84_bad,123,128,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B,30,35,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\050\CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B.cpp,~CWE78_OS_Command_Injection__char_connect_socket_execl_84_goodG2B,37,42,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\073\CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,bad,68,148,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\073\CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,goodG2B,155,170,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\073\CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,good,172,175,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\073\CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_33.cpp,main,190,205,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,badSource,68,137,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,bad,139,149,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,goodG2BSource,156,160,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,goodG2B,162,172,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,good,174,177,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\077\CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_43.cpp,main,193,208,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,bad,51,61,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,goodG2B,70,80,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,good,82,85,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62a.cpp,main,101,116,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62b.cpp,badSource,61,130,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\085\CWE78_OS_Command_Injection__char_connect_socket_execlp_62b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_62b.cpp,goodG2BSource,137,141,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,bad,67,145,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,goodG2B,156,169,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,good,171,174,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72a.cpp,main,190,205,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72b.cpp,badSink,51,59,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\092\CWE78_OS_Command_Injection__char_connect_socket_execlp_72b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_72b.cpp,goodG2BSink,66,73,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,bad,67,145,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,goodG2B,156,169,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,good,171,174,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73a.cpp,main,190,205,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73b.cpp,badSink,51,59,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\093\CWE78_OS_Command_Injection__char_connect_socket_execlp_73b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_73b.cpp,goodG2BSink,66,73,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,bad,67,145,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,goodG2B,156,169,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,good,171,174,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74a.cpp,main,190,205,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74b.cpp,badSink,51,59,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\094\CWE78_OS_Command_Injection__char_connect_socket_execlp_74b.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_74b.cpp,goodG2BSink,66,73,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,bad,46,120,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,goodG2B,127,136,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,good,138,141,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81a.cpp,main,157,172,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81_bad.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81_bad.cpp,action,31,37,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\095\CWE78_OS_Command_Injection__char_connect_socket_execlp_81_goodG2B.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_81_goodG2B.cpp,action,31,37,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\096\CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,bad,46,121,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\096\CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,goodG2B,128,138,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\096\CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,good,140,143,

D:\IdeaProjects\cpptest\src\main\resources\testCode\78-cpp\testcases\000\244\096\CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,CWE78_OS_Command_Injection__char_connect_socket_execlp_82a.cpp,main,159,174,

