path,file,funcName,startLine,endLine
D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\504\CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07_bad,34,65,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\504\CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07.c,goodG2B1,72,122,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\504\CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07.c,goodG2B2,125,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\504\CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07_good,172,176,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\504\CWE259_Hard_Coded_Password__w32_char_07.c,CWE259_Hard_Coded_Password__w32_char_07.c,main,188,203,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,staticReturnsTrue,30,33,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,staticReturnsFalse,35,38,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08_bad,42,73,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,goodG2B1,80,130,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,goodG2B2,133,178,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08_good,180,184,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\505\CWE259_Hard_Coded_Password__w32_char_08.c,CWE259_Hard_Coded_Password__w32_char_08.c,main,196,211,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\506\CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09_bad,28,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\506\CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09.c,goodG2B1,66,116,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\506\CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09.c,goodG2B2,119,164,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\506\CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09_good,166,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\506\CWE259_Hard_Coded_Password__w32_char_09.c,CWE259_Hard_Coded_Password__w32_char_09.c,main,182,197,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\507\CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10_bad,28,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\507\CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10.c,goodG2B1,66,116,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\507\CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10.c,goodG2B2,119,164,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\507\CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10_good,166,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\507\CWE259_Hard_Coded_Password__w32_char_10.c,CWE259_Hard_Coded_Password__w32_char_10.c,main,182,197,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\508\CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11_bad,28,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\508\CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11.c,goodG2B1,66,116,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\508\CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11.c,goodG2B2,119,164,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\508\CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11_good,166,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\508\CWE259_Hard_Coded_Password__w32_char_11.c,CWE259_Hard_Coded_Password__w32_char_11.c,main,182,197,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\509\CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12_bad,28,78,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\509\CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12.c,goodG2B,86,150,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\509\CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12_good,152,155,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\509\CWE259_Hard_Coded_Password__w32_char_12.c,CWE259_Hard_Coded_Password__w32_char_12.c,main,167,182,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\510\CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13_bad,28,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\510\CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13.c,goodG2B1,66,116,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\510\CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13.c,goodG2B2,119,164,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\510\CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13_good,166,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\510\CWE259_Hard_Coded_Password__w32_char_13.c,CWE259_Hard_Coded_Password__w32_char_13.c,main,182,197,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\511\CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14_bad,28,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\511\CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14.c,goodG2B1,66,116,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\511\CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14.c,goodG2B2,119,164,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\511\CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14_good,166,170,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\511\CWE259_Hard_Coded_Password__w32_char_14.c,CWE259_Hard_Coded_Password__w32_char_14.c,main,182,197,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\512\CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15_bad,28,65,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\512\CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15.c,goodG2B1,72,123,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\512\CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15.c,goodG2B2,126,177,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\512\CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15_good,179,183,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\512\CWE259_Hard_Coded_Password__w32_char_15.c,CWE259_Hard_Coded_Password__w32_char_15.c,main,195,210,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\513\CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16_bad,28,60,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\513\CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16.c,goodG2B,67,113,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\513\CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16_good,115,118,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\513\CWE259_Hard_Coded_Password__w32_char_16.c,CWE259_Hard_Coded_Password__w32_char_16.c,main,130,145,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\514\CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17_bad,28,60,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\514\CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17.c,goodG2B,67,113,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\514\CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17_good,115,118,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\514\CWE259_Hard_Coded_Password__w32_char_17.c,CWE259_Hard_Coded_Password__w32_char_17.c,main,130,145,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\515\CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18_bad,28,58,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\515\CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18.c,goodG2B,65,109,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\515\CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18_good,111,114,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\515\CWE259_Hard_Coded_Password__w32_char_18.c,CWE259_Hard_Coded_Password__w32_char_18.c,main,126,141,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,badSource,31,39,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21_bad,41,69,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,goodG2B1Source,80,107,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,goodG2B1,109,137,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,goodG2B2Source,140,162,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,goodG2B2,164,192,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21_good,194,198,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\516\CWE259_Hard_Coded_Password__w32_char_21.c,CWE259_Hard_Coded_Password__w32_char_21.c,main,210,225,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22_bad,31,59,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22a.c,goodG2B1,72,100,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22a.c,goodG2B2,105,133,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22_good,135,139,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22a.c,CWE259_Hard_Coded_Password__w32_char_22a.c,main,151,166,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22_badSource,28,36,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22_goodG2B1Source,47,74,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\517\CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22b.c,CWE259_Hard_Coded_Password__w32_char_22_goodG2B2Source,77,99,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\518\CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31_bad,28,60,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\518\CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31.c,goodG2B,67,113,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\518\CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31_good,115,118,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\518\CWE259_Hard_Coded_Password__w32_char_31.c,CWE259_Hard_Coded_Password__w32_char_31.c,main,129,144,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\519\CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32_bad,28,65,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\519\CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32.c,goodG2B,72,123,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\519\CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32_good,125,128,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\519\CWE259_Hard_Coded_Password__w32_char_32.c,CWE259_Hard_Coded_Password__w32_char_32.c,main,139,154,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\521\CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34_bad,34,67,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\521\CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34.c,goodG2B,74,121,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\521\CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34_good,123,126,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\521\CWE259_Hard_Coded_Password__w32_char_34.c,CWE259_Hard_Coded_Password__w32_char_34.c,main,137,152,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\522\CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41_badSink,28,51,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\522\CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41_bad,53,61,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\522\CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41_goodG2BSink,67,90,

D:\0x00\sard_crawler\dataset\svf-related\CWE798\source-code\798-c\testcases\000\093\522\CWE259_Hard_Coded_Password__w32_char_41.c,CWE259_Hard_Coded_Password__w32_char_41.c,goodG2B,93,115,

