path,file,funcName,startLine,endLine
D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib\mkdir-parents.c,mkdir-parents.c,mkdir_parents_chown_full,79,108,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib\mkdir-parents.c,mkdir-parents.c,mkdir_parents_chown,110,113,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib\mkdir-parents.c,mkdir-parents.c,mkdir_parents_chgrp,115,119,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib\mkdir-parents.c,mkdir-parents.c,mkdir_parents,121,124,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-mail\message-header-parser.c,message-header-parser.c,message_parse_header_init,25,41,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-mail\message-header-parser.c,message-header-parser.c,message_parse_header_deinit,43,53,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-mail\message-header-parser.c,message-header-parser.c,message_parse_header_next,55,375,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-mail\message-header-parser.c,message-header-parser.c,message_parse_header_has_nuls,377,380,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-mail\message-header-parser.c,message-header-parser.c,message_parse_header,383,399,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_lookup_field,44,54,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,get_unserialized_parts,56,77,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,get_cached_parts,79,100,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_fixed_field,102,123,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_cached_uoff_t,125,131,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_flags,133,147,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_modseq,149,160,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_keywords,162,189,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_keyword_indexes,191,204,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_parts,206,229,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_received_date,231,247,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_save_date,249,265,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_sent_date,267,292,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_date,294,316,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,get_cached_msgpart_sizes,318,337,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_cached_virtual_size,339,361,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_cached_body_size,363,383,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_virtual_size,385,404,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_get_physical_size,406,420,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_add,422,427,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_add_idx,429,447,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,parse_bodystructure_part_header,449,454,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,want_plain_bodystructure_cached,456,469,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_body_parsed_cache_flags,471,518,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_body_parsed_cache_message_parts,520,557,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_body_parsed_cache_bodystructure,559,643,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_want_cache,645,682,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_sizes,684,703,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_cache_dates,705,730,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_parse_body_finish,732,757,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_stream_check_failure,759,768,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_parse_body,770,801,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_stream_destroy_callback,803,808,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_init_stream,810,881,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\index\index-mail.c,index-mail.c,index_mail_parse_bodystructure,883,930,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_init,31,35,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_deinit,37,42,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_class_register,44,51,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_class_unregister,53,67,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_parse_env,69,109,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_find_class,111,124,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_autodetect,126,139,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_autodetection,141,158,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_create,160,250,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_destroy,252,264,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_clear_error,266,271,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_error,273,279,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_internal_error,281,294,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_critical,296,312,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_hierarchy_sep,314,317,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_list,319,322,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_namespace,324,328,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_callbacks,330,336,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_mailbox_create,338,350,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_last_error,352,373,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_mailbox_path,375,385,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_mailbox_control_dir,387,395,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_mailbox_index_dir,397,405,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_temp_prefix,407,419,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_get_list_flags,421,435,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mail_storage_set_error_from_errno,437,454,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_open,456,487,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_enable,489,492,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_get_enabled_features,494,497,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_close,499,510,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_get_storage,512,515,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_get_name,517,520,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_is_readonly,522,525,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_allow_new_keywords,527,530,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_get_status,532,537,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_sync_init,539,547,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_sync_next,549,553,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_sync_deinit,555,563,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_sync,565,579,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_notify_changes,582,590,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_notify_changes_stop,592,595,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_keywords_create,597,605,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_keywords_create_valid,607,619,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_keywords_free,621,628,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_keyword_is_valid,630,634,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\lib-storage\mail-storage.c,mail-storage.c,mailbox_get_seq_range,636,640,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_parse_ctx,44,57,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,fix_base_path,373,379,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_uid,381,398,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_gid,400,417,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,get_login_uid,419,439,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,auth_settings_verify,441,491,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,namespace_settings_verify,493,535,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,get_directory,537,549,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_is_active,551,567,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_have_connect_sockets,569,583,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_have_nonplaintext_auths,585,603,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,unlink_auth_sockets,605,656,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,get_process_capability,659,757,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,get_imap_capability,759,780,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_verify,783,954,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,login_want_core_dumps,956,969,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_do_fixes,971,1020,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,settings_fix,1022,1032,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,pid_file_check_running,1034,1068,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,auth_settings_new,1070,1086,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_new_auth,1088,1108,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,auth_passdb_settings_new,1110,1126,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,auth_userdb_settings_new,1128,1144,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,auth_socket_settings_new,1146,1167,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_new_auth_socket,1169,1185,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,namespace_settings_new,1187,1204,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_new_namespace,1206,1218,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_setting,1220,1308,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,create_new_server,1310,1343,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\master\master-settings.c,master-settings.c,parse_section,1345,1498,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_alloc,69,78,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_init,80,110,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_deinit,112,122,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_get_local_dir,124,136,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_object_init,138,162,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,get_parent_mailbox,164,173,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_exists,175,202,

D:\0x00\sard_crawler\dataset\svf-related\CWE732\source-code\732-c\testcases\SATE\dovecot-1.2.0\src\plugins\acl\acl-backend-vfile.c,acl-backend-vfile.c,acl_backend_vfile_has_acl,204,241,

